Peptide_Index	prediction_probability	prediction_label
1570	0.5123632	1
1571	0.5122548	1
1572	0.60860956	1
1573	0.53212106	1
1574	0.51637685	1
1575	0.53043604	1
1576	0.54594636	1
1577	0.50967336	1
1578	0.52101475	1
1579	0.57355094	1
1580	0.5349377	1
1581	0.52930045	1
1582	0.5346529	1
1583	0.5215557	1
1584	0.5008949	1
1585	0.5127938	1
1586	0.5529448	1
1587	0.54196733	1
1588	0.5032516	1
1589	0.52101475	1
1590	0.555736	1
1591	0.5902971	1
1592	0.5054277	1
1593	0.5228123	1
1594	0.52945894	1
1595	0.53800887	1
1596	0.52896863	1
1597	0.5195127	1
1598	0.53147334	1
1599	0.50435764	1
1600	0.53860986	1
1601	0.5175668	1
1603	0.5193402	1
1606	0.54128283	1
1607	0.51233584	1
1608	0.5235086	1
1609	0.5326928	1
1610	0.68622905	1
1611	0.50883865	1
1612	0.56019795	1
1613	0.5093952	1
1615	0.601848	1
1616	0.5123768	1
1617	0.52561986	1
1618	0.51642585	1
1619	0.55428433	1
1620	0.5151157	1
1621	0.5200963	1
1622	0.5078449	1
1623	0.5033177	1
1624	0.553702	1
1625	0.5225168	1
1626	0.5172767	1
1628	0.53817	1
1629	0.52836424	1
1630	0.50996035	1
1632	0.5196721	1
1633	0.5158677	1
1634	0.5341619	1
1635	0.52526504	1
1636	0.5143714	1
1637	0.5289575	1
1638	0.57849455	1
1639	0.53800637	1
1640	0.53524727	1
1642	0.5193883	1
1643	0.5240763	1
1644	0.54067856	1
1645	0.691317	1
1646	0.5194237	1
1647	0.5206484	1
1648	0.6050899	1
1649	0.5015633	1
1650	0.53204453	1
1651	0.5063095	1
1652	0.52736825	1
1653	0.5523237	1
1654	0.5130888	1
1655	0.5779283	1
1656	0.581139	1
1657	0.55889136	1
1659	0.5276131	1
1660	0.5522333	1
1661	0.52668	1
1662	0.5162088	1
1663	0.581905	1
1664	0.58103764	1
1665	0.5715233	1
1666	0.5253074	1
1667	0.5012619	1
1668	0.52101475	1
1669	0.5240915	1
1670	0.52101475	1
1671	0.52164763	1
1672	0.50606525	1
1674	0.50507075	1
1675	0.5931664	1
1676	0.516678	1
1677	0.5174608	1
1678	0.58265716	1
1679	0.5711434	1
1680	0.52101475	1
1681	0.5169418	1
1682	0.5241522	1
1683	0.5127951	1
1684	0.53092605	1
1685	0.52154714	1
1686	0.5182741	1
1687	0.5915492	1
1688	0.5277395	1
1689	0.510196	1
1691	0.5295374	1
1694	0.53996587	1
1695	0.5969739	1
1696	0.54206353	1
1697	0.51286435	1
1698	0.51924753	1
1699	0.510604	1
1700	0.5254795	1
1702	0.5800738	1
1703	0.53346276	1
1704	0.5199679	1
1707	0.6093819	1
1708	0.58274764	1
1709	0.5234908	1
1711	0.53753465	1
1712	0.5362407	1
1713	0.68259424	1
1714	0.5228884	1
1715	0.52547294	1
1716	0.51508474	1
1717	0.5961631	1
1719	0.6003629	1
1721	0.554977	1
1722	0.5765348	1
1723	0.5113674	1
1724	0.5217884	1
1725	0.5049586	1
1726	0.51945806	1
1727	0.5247983	1
1729	0.5087026	1
1730	0.5355031	1
1731	0.5016933	1
1732	0.52855784	1
1734	0.52455086	1
1736	0.53208864	1
1737	0.5335568	1
1738	0.50892055	1
1739	0.51060885	1
1740	0.68452114	1
1741	0.53204453	1
1742	0.54665774	1
1743	0.52975965	1
1744	0.5165936	1
1745	0.5105089	1
1746	0.59347135	1
1747	0.54397964	1
1748	0.52274966	1
1749	0.520205	1
1751	0.5056047	1
1752	0.5180812	1
1753	0.52281743	1
1754	0.5134702	1
1755	0.5308672	1
1756	0.60860956	1
1757	0.50599927	1
1758	0.5100826	1
1759	0.53008103	1
1760	0.52341485	1
1761	0.5214588	1
1762	0.5056047	1
1763	0.51917046	1
1764	0.5127951	1
1765	0.5137028	1
1766	0.51809156	1
1768	0.52975965	1
1769	0.5249093	1
1770	0.51605487	1
1771	0.62704134	1
1773	0.5030072	1
1774	0.5193461	1
1775	0.5275273	1
1776	0.52101475	1
1777	0.528804	1
1778	0.58473146	1
1780	0.5159067	1
1781	0.5375389	1
1782	0.52101475	1
1784	0.51966983	1
1785	0.58298385	1
1786	0.52136403	1
1787	0.521751	1
1788	0.6098903	1
1789	0.5042599	1
1790	0.51216185	1
1791	0.52876437	1
1792	0.52526504	1
1793	0.52687037	1
1794	0.52356327	1
1795	0.5332463	1
1796	0.5387563	1
1799	0.5077428	1
1801	0.53405035	1
1802	0.5022794	1
1803	0.51807606	1
1804	0.5399331	1
1805	0.51136184	1
1806	0.50030994	1
1807	0.53204453	1
1808	0.53204453	1
1809	0.5435046	1
1810	0.52975965	1
1811	0.6177665	1
1813	0.56937426	1
1815	0.5158677	1
1816	0.6064008	1
1817	0.6003629	1
1818	0.51805514	1
1819	0.53204453	1
1821	0.5211238	1
1822	0.5845724	1
1823	0.50521916	1
1824	0.51233643	1
1825	0.51407117	1
1826	0.50014746	1
1827	0.5222037	1
1828	0.53829426	1
1829	0.51334345	1
1831	0.5222511	1
1832	0.5148941	1
1833	0.52101475	1
1834	0.51719975	1
1835	0.5048352	1
1836	0.520205	1
1837	0.5151336	1
1838	0.6899441	1
1839	0.51555717	1
1841	0.5056047	1
1842	0.58787	1
1843	0.5241611	1
1844	0.54594636	1
1846	0.53643286	1
1847	0.5036124	1
1848	0.52986336	1
1849	0.5165129	1
1850	0.5343393	1
1851	0.6888924	1
1852	0.6899441	1
1854	0.5452208	1
1855	0.52101475	1
1856	0.566188	1
1857	0.5259416	1
1858	0.6053589	1
1859	0.57638264	1
1860	0.5145568	1
1861	0.62465125	1
1862	0.6885738	1
1863	0.5007248	1
1864	0.5511407	1
1865	0.5046458	1
1866	0.5314311	1
1867	0.5220983	1
1868	0.51855445	1
1869	0.51977354	1
1870	0.53151274	1
1872	0.52104837	1
1873	0.5344008	1
1875	0.55121386	1
1876	0.51707727	1
1877	0.61186796	1
1878	0.5312798	1
1879	0.5255033	1
1880	0.52101475	1
1881	0.52875876	1
1882	0.50016636	1
1883	0.5490779	1
1884	0.5198937	1
1885	0.53259695	1
1886	0.52362126	1
1887	0.5243475	1
1889	0.5327155	1
1890	0.53585434	1
1891	0.51824087	1
1892	0.5103144	1
1893	0.5155776	1
1894	0.51555514	1
1896	0.5284832	1
1897	0.5220626	1
1898	0.5613977	1
1899	0.5122548	1
1900	0.54015994	1
1901	0.52339697	1
1902	0.510054	1
1903	0.52259034	1
1905	0.5157009	1
1906	0.52101475	1
1907	0.543495	1
1910	0.53010833	1
1911	0.5310665	1
1912	0.609541	1
1913	0.6104453	1
1914	0.5127951	1
1915	0.5789069	1
1917	0.5987755	1
1918	0.5320174	1
1919	0.60294515	1
1920	0.520205	1
1922	0.5139597	1
1923	0.5282159	1
1924	0.52932715	1
1925	0.5182315	1
1926	0.52736825	1
1927	0.5157009	1
1928	0.52433527	1
1929	0.51616055	1
1930	0.52930003	1
1931	0.50148606	1
1933	0.5255552	1
1934	0.52990794	1
1935	0.5008136	1
1936	0.5234701	1
1937	0.52101475	1
1938	0.5298217	1
1939	0.51458067	1
1940	0.5313378	1
1941	0.5387052	1
1942	0.5845724	1
1943	0.5270181	1
1945	0.50961787	1
1947	0.5336369	1
1948	0.53480905	1
1949	0.51744145	1
1950	0.5722258	1
1951	0.54357284	1
1952	0.5084318	1
1953	0.5133202	1
1954	0.5266564	1
1956	0.6883476	1
1957	0.59318286	1
1958	0.57952404	1
1959	0.54745805	1
1960	0.520205	1
1961	0.5206856	1
1962	0.51935667	1
1963	0.5190637	1
1964	0.5174602	1
1965	0.5201501	1
1966	0.5122548	1
1968	0.5292275	1
1969	0.50912744	1
1970	0.511653	1
1971	0.61061114	1
1972	0.59093434	1
1973	0.5286405	1
1974	0.57455575	1
1975	0.51360565	1
1976	0.5993316	1
1977	0.50721043	1
1978	0.52876437	1
1979	0.6154097	1
1980	0.53204453	1
1981	0.5087323	1
1982	0.55128217	1
1983	0.5201501	1
1984	0.5109812	1
1985	0.6147959	1
1986	0.52101475	1
1987	0.5056047	1
1988	0.5146383	1
1989	0.5399331	1
1991	0.51637685	1
1993	0.5183426	1
1994	0.68833476	1
1995	0.50821036	1
1996	0.61981857	1
1997	0.53534824	1
1998	0.51807535	1
1999	0.5390201	1
2000	0.5188154	1
2001	0.5346196	1
2002	0.60560703	1
2004	0.5289575	1
2005	0.5383334	1
2007	0.52839816	1
2008	0.57016945	1
2009	0.5201408	1
2010	0.5115923	1
2011	0.51863647	1
2012	0.5201229	1
2013	0.61542785	1
2014	0.53166896	1
2016	0.5366213	1
2017	0.5495154	1
2018	0.5250776	1
2019	0.5129504	1
2020	0.5367739	1
2021	0.5282321	1
2022	0.5800452	1
2023	0.5126567	1
2024	0.5493258	1
2025	0.5234902	1
2026	0.520205	1
2027	0.50853336	1
2028	0.5163016	1
2029	0.51681215	1
2030	0.54975444	1
2031	0.50112325	1
2032	0.5321591	1
2033	0.52164763	1
2035	0.5313431	1
2036	0.5037861	1
2038	0.5391075	1
2039	0.58274764	1
2040	0.6891563	1
2041	0.50682926	1
2042	0.5056047	1
2043	0.5276139	1
2044	0.5099113	1
2045	0.5232674	1
2046	0.5067734	1
2047	0.52101475	1
2048	0.53363204	1
2049	0.61459696	1
2050	0.52329516	1
2051	0.5381076	1
2053	0.58272904	1
2054	0.54770684	1
2055	0.51252687	1
2056	0.5511861	1
2057	0.6133787	1
2058	0.5374873	1
2059	0.52487385	1
2060	0.51823926	1
2061	0.6080695	1
2062	0.5841224	1
2063	0.5016416	1
2064	0.53227025	1
2065	0.5154376	1
2066	0.5016837	1
2068	0.57767266	1
2069	0.52161676	1
2070	0.52101475	1
2071	0.5012619	1
2072	0.5056047	1
2073	0.5193644	1
2074	0.52166283	1
2075	0.512637	1
2076	0.5549072	1
2077	0.52136403	1
2080	0.51893216	1
2081	0.54508746	1
2082	0.52101475	1
2083	0.53343767	1
2084	0.58649504	1
2085	0.5152854	1
2086	0.520393	1
2087	0.5205928	1
2088	0.5061822	1
2089	0.52134556	1
2090	0.5098688	1
2091	0.52177817	1
2092	0.5274106	1
2093	0.52687037	1
2094	0.5218223	1
2095	0.5362627	1
2096	0.5228862	1
2097	0.5295671	1
2098	0.5031961	1
2099	0.5251424	1
2100	0.5208192	1
2103	0.5436006	1
2104	0.52101475	1
2105	0.6116754	1
2106	0.520205	1
2107	0.5829085	1
2108	0.5293317	1
2109	0.508868	1
2110	0.57914853	1
2111	0.5239399	1
2112	0.5362407	1
2113	0.51573557	1
2116	0.516678	1
2117	0.51705945	1
2118	0.5718523	1
2121	0.5273399	1
2122	0.5251369	1
2124	0.58323497	1
2125	0.52101475	1
2126	0.578102	1
2127	0.5165129	1
2128	0.68925077	1
2129	0.5188461	1
2130	0.53166896	1
2131	0.5747004	1
2132	0.5520405	1
2133	0.5300222	1
2135	0.5102448	1
2136	0.5155523	1
2137	0.520205	1
2138	0.57132125	1
2139	0.6910923	1
2140	0.53541887	1
2141	0.54594636	1
2142	0.52975965	1
2143	0.5303492	1
2144	0.5204817	1
2145	0.5187131	1
2146	0.5120778	1
2147	0.5457548	1
2148	0.5122548	1
2150	0.51874065	1
2151	0.534099	1
2152	0.5283741	1
2153	0.5291131	1
2154	0.6098903	1
2155	0.5265231	1
2156	0.52615213	1
2157	0.53071374	1
2158	0.5228862	1
2159	0.5374088	1
2160	0.5123632	1
2161	0.5088327	1
2163	0.6116754	1
2164	0.6121755	1
2165	0.5087026	1
2166	0.5003419	1
2167	0.51847136	1
2169	0.51452696	1
2170	0.5446849	1
2172	0.5271899	1
2173	0.5392044	1
2174	0.5766004	1
2175	0.5104242	1
2176	0.52242625	1
2177	0.5130983	1
2178	0.69287497	1
2179	0.5165129	1
2180	0.52930045	1
2181	0.5238572	1
2182	0.5251233	1
2183	0.5172308	1
2184	0.53860974	1
2185	0.50970936	1
2186	0.52734125	1
2187	0.5172774	1
2188	0.51839894	1
2190	0.5234701	1
2191	0.59177303	1
2192	0.52453965	1
2193	0.50951344	1
2194	0.5128371	1
2195	0.5041228	1
2197	0.5357234	1
2198	0.57574314	1
2199	0.51081663	1
2200	0.5242742	1
2201	0.51125807	1
2202	0.52281696	1
2203	0.54993576	1
2204	0.58274764	1
2205	0.52207893	1
2206	0.60518324	1
2207	0.5065808	1
2208	0.5057419	1
2209	0.50926346	1
2210	0.5245603	1
2211	0.5179367	1
2212	0.53646195	1
2213	0.54962367	1
2215	0.5198896	1
2217	0.5273583	1
2218	0.6098903	1
2219	0.5054854	1
2220	0.5130721	1
2221	0.5225168	1
2222	0.60518324	1
2223	0.53166896	1
2224	0.5272705	1
2225	0.5333293	1
2226	0.52101475	1
2229	0.5557365	1
2230	0.5042599	1
2231	0.6064728	1
2232	0.51984316	1
2233	0.50197506	1
2235	0.5421014	1
2236	0.62017316	1
2237	0.5313556	1
2239	0.6205473	1
2240	0.53343767	1
2241	0.5347306	1
2243	0.5366974	1
2244	0.53375995	1
2245	0.6093819	1
2246	0.5295671	1
2248	0.55918163	1
2249	0.59897435	1
2250	0.5113637	1
2251	0.6911529	1
2252	0.5143435	1
2254	0.5398146	1
2256	0.5114068	1
2257	0.5011998	1
2258	0.5433234	1
2259	0.5124875	1
2261	0.5194821	1
2262	0.51851314	1
2263	0.52577734	1
2264	0.5142988	1
2265	0.53800637	1
2266	0.5787941	1
2267	0.5349523	1
2268	0.520205	1
2269	0.53209305	1
2270	0.5280407	1
2271	0.50098556	1
2272	0.5302203	1
2273	0.50193304	1
2274	0.5205973	1
2275	0.57016945	1
2277	0.5039518	1
2278	0.5497316	1
2279	0.52101475	1
2280	0.5252746	1
2281	0.5243899	1
2282	0.520205	1
2283	0.52099776	1
2284	0.5520597	1
2285	0.58265716	1
2286	0.5193644	1
2287	0.5130888	1
2288	0.5255991	1
2289	0.6098903	1
2290	0.5160274	1
2291	0.5158677	1
2292	0.5231548	1
2293	0.52101254	1
2294	0.532963	1
2295	0.5300323	1
2296	0.50852835	1
2297	0.5785176	1
2298	0.5204494	1
2299	0.51110554	1
2300	0.5145335	1
2301	0.5080563	1
2302	0.5008189	1
2303	0.5054166	1
2304	0.52136403	1
2305	0.68530875	1
2306	0.52101475	1
2307	0.52242625	1
2308	0.53929085	1
2310	0.5612008	1
2311	0.51977354	1
2312	0.5345629	1
2313	0.52198386	1
2314	0.5295671	1
2315	0.5176403	1
2316	0.52533287	1
2317	0.522037	1
2318	0.5334954	1
2319	0.50542235	1
2320	0.5236745	1
2324	0.5193644	1
2325	0.525006	1
2326	0.5151093	1
2327	0.5845724	1
2328	0.520205	1
2329	0.53239304	1
2330	0.5376237	1
2331	0.56555086	1
2332	0.5328917	1
2333	0.5271561	1
2334	0.5213347	1
2335	0.60121745	1
2337	0.52101475	1
2338	0.5168589	1
2339	0.5337731	1
2340	0.525531	1
2342	0.5158505	1
2343	0.53357357	1
2344	0.53765637	1
2345	0.5239953	1
2346	0.52975965	1
2347	0.507301	1
2348	0.5628997	1
2349	0.5070813	1
2351	0.51855445	1
2353	0.52667093	1
2354	0.55384594	1
2355	0.53143746	1
2356	0.6282614	1
2357	0.52854645	1
2358	0.5008822	1
2359	0.53617346	1
2360	0.55345076	1
2361	0.50791353	1
2362	0.52018946	1
2363	0.51616305	1
2364	0.5274021	1
2366	0.52974266	1
2368	0.60255116	1
2369	0.5282159	1
2370	0.5056047	1
2371	0.5295671	1
2372	0.5295875	1
2373	0.6093819	1
2374	0.5295535	1
2375	0.52411854	1
2376	0.53740424	1
2377	0.52164763	1
2378	0.5391059	1
2379	0.5016933	1
2380	0.6155866	1
2381	0.5233017	1
2382	0.5246504	1
2383	0.58274764	1
2384	0.5106974	1
2385	0.5115756	1
2386	0.50369763	1
2387	0.60651654	1
2388	0.5228884	1
2389	0.52101475	1
2390	0.5235956	1
2391	0.5268252	1
2392	0.7032705	1
2393	0.57522243	1
2394	0.5236659	1
2396	0.5056047	1
2397	0.51716673	1
2398	0.5721919	1
2399	0.52101475	1
2400	0.52101475	1
2401	0.52276784	1
2402	0.5368182	1
2403	0.5196721	1
2404	0.5147153	1
2405	0.70685554	1
2406	0.5354337	1
2407	0.54346925	1
2408	0.54716206	1
2409	0.55266005	1
2410	0.5387563	1
2411	0.5217483	1
2412	0.53128266	1
2413	0.52359337	1
2414	0.53826785	1
2415	0.520205	1
2416	0.52101475	1
2417	0.6076432	1
2418	0.50357056	1
2419	0.5056047	1
2420	0.51076794	1
2421	0.5185232	1
2422	0.5193644	1
2423	0.5069988	1
2424	0.53829426	1
2425	0.52742934	1
2426	0.54087985	1
2427	0.59866655	1
2428	0.5008189	1
2429	0.6055895	1
2430	0.57456857	1
2431	0.53838134	1
2432	0.5225088	1
2436	0.5084349	1
2437	0.57507306	1
2438	0.51874036	1
2439	0.52680284	1
2441	0.52101475	1
2442	0.52876437	1
2443	0.5102099	1
2446	0.6114407	1
2447	0.53166896	1
2449	0.60574925	1
2450	0.58274764	1
2452	0.52876437	1
2453	0.5120146	1
2454	0.58181465	1
2455	0.51692706	1
2456	0.59347135	1
2457	0.5059494	1
2458	0.5378447	1
2459	0.5198862	1
2460	0.50460976	1
2461	0.6173284	1
2462	0.5290527	1
2463	0.5107097	1
2464	0.5747004	1
2465	0.5056047	1
2466	0.52915144	1
2467	0.6108044	1
2469	0.52975965	1
2470	0.5294969	1
2471	0.68885213	1
2472	0.53860974	1
2473	0.5300222	1
2474	0.50289255	1
2475	0.52507234	1
2476	0.54145324	1
2477	0.5080705	1
2478	0.51360565	1
2479	0.5179531	1
2480	0.602218	1
2481	0.5948052	1
2482	0.51977354	1
2483	0.5317299	1
2484	0.54346347	1
2486	0.5275273	1
2487	0.5389673	1
2488	0.5039518	1
2489	0.533786	1
2490	0.5299351	1
2491	0.5177955	1
2492	0.5412816	1
2493	0.52450275	1
2494	0.5295671	1
2495	0.679357	1
2496	0.5086222	1
2497	0.5225168	1
2498	0.5241304	1
2499	0.50566065	1
2502	0.5169564	1
2503	0.52136403	1
2505	0.52930045	1
2506	0.58274764	1
2507	0.5109812	1
2508	0.5137961	1
2509	0.525382	1
2510	0.6116497	1
2511	0.5145758	1
2512	0.5129913	1
2513	0.5228884	1
2514	0.50641567	1
2515	0.50386477	1
2516	0.6877471	1
2517	0.53166896	1
2519	0.52101475	1
2520	0.5229254	1
2521	0.51854646	1
2522	0.52640855	1
2523	0.5147153	1
2524	0.51716673	1
2525	0.53752875	1
2526	0.5252543	1
2527	0.5093984	1
2528	0.6849664	1
2529	0.53723955	1
2530	0.590008	1
2531	0.6857938	1
2532	0.5153342	1
2535	0.55812854	1
2536	0.53075343	1
2537	0.53855616	1
2538	0.547396	1
2539	0.6136561	1
2540	0.5052888	1
2541	0.5145472	1
2542	0.6177665	1
2543	0.51924753	1
2544	0.52687037	1
2545	0.52101475	1
2546	0.5075267	1
2549	0.520205	1
2550	0.52733976	1
2551	0.5010966	1
2553	0.5077083	1
2554	0.5823907	1
2555	0.52101475	1
2556	0.525675	1
2557	0.5059897	1
2558	0.5836035	1
2560	0.5107097	1
2561	0.530028	1
2562	0.6877845	1
2564	0.6269718	1
2565	0.541532	1
2567	0.503318	1
2568	0.5335292	1
2569	0.5240859	1
2570	0.53008765	1
2571	0.5361176	1
2572	0.6130338	1
2573	0.5016933	1
2574	0.53162986	1
2575	0.5225168	1
2576	0.5232345	1
2577	0.51045954	1
2578	0.5070903	1
2579	0.5142111	1
2580	0.61699164	1
2581	0.52005744	1
2582	0.50951344	1
2583	0.5271821	1
2584	0.5281724	1
2585	0.53166896	1
2586	0.58892834	1
2587	0.52876437	1
2589	0.502661	1
2590	0.5156175	1
2591	0.52876437	1
2592	0.5826058	1
2593	0.51674473	1
2594	0.54062176	1
2595	0.5249299	1
2596	0.5363245	1
2597	0.52097684	1
2601	0.50883317	1
2602	0.57684326	1
2603	0.681927	1
2604	0.5062974	1
2605	0.54476404	1
2608	0.52279013	1
2609	0.5347909	1
2610	0.5764723	1
2611	0.5180222	1
2612	0.5061325	1
2613	0.52218384	1
2614	0.53094864	1
2615	0.60519594	1
2616	0.5045672	1
2617	0.6989418	1
2618	0.68940127	1
2619	0.5917618	1
2620	0.5298298	1
2621	0.5333775	1
2622	0.5075496	1
2623	0.51206356	1
2624	0.5151327	1
2625	0.5193644	1
2626	0.51282763	1
2627	0.52187246	1
2629	0.5162211	1
2630	0.5141307	1
2631	0.50790715	1
2632	0.60009974	1
2633	0.5244337	1
2634	0.52876437	1
2635	0.53524727	1
2636	0.50507075	1
2637	0.6095636	1
2638	0.52101475	1
2639	0.52101475	1
2640	0.5080043	1
2643	0.6050899	1
2644	0.59080416	1
2645	0.52101475	1
2646	0.522866	1
2647	0.5276006	1
2648	0.54457045	1
2649	0.5201663	1
2650	0.5109412	1
2651	0.5060298	1
2652	0.5345383	1
2653	0.6919365	1
2654	0.5098359	1
2655	0.5749137	1
2656	0.520205	1
2657	0.5294231	1
2658	0.5294231	1
2659	0.520205	1
2660	0.5102448	1
2662	0.54030776	1
2663	0.5272291	1
2664	0.5295671	1
2665	0.5185658	1
2667	0.5245238	1
2668	0.57323706	1
2670	0.5148323	1
2672	0.5185565	1
2673	0.5242741	1
2674	0.5194237	1
2675	0.5132454	1
2676	0.58125913	1
2677	0.52975965	1
2678	0.50179666	1
2679	0.53113705	1
2680	0.520205	1
2681	0.52687037	1
2682	0.5271899	1
2683	0.5063244	1
2684	0.5336651	1
2685	0.5038102	1
2686	0.50529844	1
2687	0.5123558	1
2688	0.51884156	1
2689	0.5002358	1
2690	0.504323	1
2691	0.51849663	1
2692	0.52877796	1
2693	0.5163358	1
2694	0.6098903	1
2695	0.54471403	1
2697	0.5600298	1
2698	0.5181321	1
2699	0.5130721	1
2700	0.51360565	1
2701	0.5370295	1
2702	0.53155386	1
2703	0.5140219	1
2704	0.594465	1
2705	0.50609446	1
2706	0.51926863	1
2707	0.5211119	1
2708	0.61010313	1
2709	0.5008189	1
2710	0.5902877	1
2711	0.54268515	1
2712	0.5166791	1
2713	0.50003517	1
2714	0.5103751	1
2715	0.5187143	1
2716	0.5119251	1
2717	0.5259001	1
2718	0.5186224	1
2719	0.5194714	1
2720	0.51857907	1
2721	0.5361004	1
2722	0.5194714	1
2724	0.5502147	1
2725	0.53126806	1
2726	0.5202672	1
2727	0.54087985	1
2728	0.53166896	1
2729	0.59080416	1
2730	0.52376044	1
2731	0.5063573	1
2732	0.5017438	1
2734	0.70526415	1
2735	0.5404386	1
2736	0.5179209	1
2737	0.52810067	1
2738	0.5305552	1
2739	0.51773894	1
2740	0.53643286	1
2741	0.5229494	1
2742	0.5289575	1
2743	0.52101475	1
2744	0.539493	1
2745	0.5363061	1
2746	0.53204453	1
2747	0.53166896	1
2748	0.52687037	1
2749	0.54633594	1
2750	0.5206994	1
2751	0.52230877	1
2752	0.5191716	1
2753	0.53212106	1
2754	0.5328458	1
2755	0.52101475	1
2756	0.52081007	1
2757	0.5168136	1
2758	0.54350734	1
2759	0.61022323	1
2761	0.520205	1
2762	0.51977354	1
2763	0.52422416	1
2764	0.69523054	1
2766	0.52019805	1
2767	0.53959244	1
2768	0.51983863	1
2769	0.5105784	1
2770	0.5061378	1
2771	0.5056047	1
2772	0.57522243	1
2773	0.520205	1
2775	0.52101475	1
2776	0.54030776	1
2777	0.60795027	1
2778	0.5514731	1
2779	0.5214392	1
2780	0.531475	1
2781	0.5213416	1
2782	0.5288761	1
2783	0.51711076	1
2784	0.5238579	1
2785	0.53166896	1
2788	0.52034414	1
2789	0.5386458	1
2790	0.58274764	1
2791	0.53166896	1
2792	0.619107	1
2793	0.52930045	1
2794	0.52668744	1
2795	0.623133	1
2796	0.51900226	1
2798	0.53838134	1
2799	0.53365886	1
2800	0.5610229	1
2801	0.508289	1
2802	0.5100653	1
2803	0.52538085	1
2804	0.5838247	1
2805	0.5029179	1
2806	0.54594636	1
2807	0.50014746	1
2809	0.5072083	1
2810	0.52349985	1
2812	0.5505522	1
2813	0.54518586	1
2814	0.52939904	1
2815	0.6177665	1
2816	0.50595456	1
2817	0.5182741	1
2818	0.5130721	1
2819	0.58892393	1
2820	0.6105165	1
2821	0.5223085	1
2822	0.60574925	1
2823	0.5196547	1
2824	0.5241959	1
2825	0.56795615	1
2826	0.50748163	1
2827	0.5279509	1
2828	0.52146107	1
2829	0.53820115	1
2830	0.51140916	1
2832	0.6086277	1
2833	0.60849273	1
2834	0.5740816	1
2835	0.5222867	1
2837	0.5102448	1
2838	0.5056047	1
2839	0.59929705	1
2840	0.6899441	1
2841	0.6098903	1
2842	0.52875876	1
2843	0.58185256	1
2844	0.5044308	1
2845	0.5314311	1
2848	0.6093105	1
2849	0.6152586	1
2850	0.52200234	1
2851	0.5362647	1
2852	0.5196721	1
2853	0.5229254	1
2854	0.5185023	1
2855	0.58274764	1
2856	0.5281122	1
2858	0.51057804	1
2859	0.53246796	1
2860	0.53204453	1
2862	0.5028562	1
2863	0.5280136	1
2864	0.5437957	1
2866	0.633633	1
2868	0.50074464	1
2870	0.5126567	1
2871	0.5555023	1
2872	0.5193688	1
2873	0.5148323	1
2874	0.5839171	1
2875	0.60897726	1
2876	0.52101475	1
2877	0.5198925	1
2878	0.68885976	1
2879	0.6098903	1
2880	0.60897726	1
2881	0.5435055	1
2883	0.51328945	1
2884	0.53429145	1
2885	0.5132155	1
2886	0.5320924	1
2887	0.5100511	1
2889	0.5067123	1
2892	0.55511993	1
2893	0.53587854	1
2894	0.53600293	1
2895	0.53600293	1
2896	0.53600293	1
2898	0.5044183	1
2899	0.5225168	1
2900	0.5303403	1
2901	0.5377148	1
2903	0.51267964	1
2904	0.5196538	1
2905	0.5236329	1
2906	0.53204453	1
2907	0.5146103	1
2908	0.53322375	1
2909	0.6095328	1
2911	0.6015125	1
2912	0.5077195	1
2913	0.5109106	1
2914	0.5284832	1
2915	0.5247028	1
2916	0.5073954	1
2917	0.52101475	1
2918	0.6098903	1
2919	0.53166896	1
2920	0.5200963	1
2922	0.5177304	1
2923	0.6946398	1
2924	0.5152254	1
2925	0.5294449	1
2926	0.589952	1
2927	0.6097153	1
2928	0.52975965	1
2929	0.52034056	1
2931	0.52101475	1
2932	0.5249945	1
2933	0.5202206	1
2934	0.51678497	1
2935	0.58274764	1
2936	0.5374331	1
2937	0.5369601	1
2938	0.51590157	1
2939	0.52005744	1
2940	0.5349377	1
2941	0.52101475	1
2943	0.52101475	1
2945	0.5012619	1
2946	0.5112449	1
2947	0.50483656	1
2948	0.5130888	1
2949	0.5926336	1
2950	0.51503927	1
2951	0.5018888	1
2952	0.5506454	1
2953	0.5131484	1
2954	0.50671613	1
2955	0.52930045	1
2956	0.5232461	1
2959	0.53204453	1
2960	0.5012619	1
2961	0.52975965	1
2962	0.5766004	1
2963	0.53669375	1
2964	0.5229411	1
2965	0.5154832	1
2966	0.5122548	1
2967	0.5806431	1
2968	0.53151274	1
2969	0.52844286	1
2970	0.5399856	1
2971	0.52109516	1
2972	0.5012619	1
2973	0.52242625	1
2974	0.5482024	1
2975	0.51857597	1
2976	0.55225384	1
2977	0.5395842	1
2978	0.52876437	1
2979	0.5122485	1
2980	0.57906973	1
2981	0.52288204	1
2982	0.523568	1
2983	0.5366943	1
2984	0.5073116	1
2985	0.527761	1
2986	0.53048956	1
2987	0.5791918	1
2988	0.5267942	1
2992	0.5147886	1
2993	0.5365967	1
2994	0.5284832	1
2995	0.52054036	1
2996	0.6899441	1
2997	0.50748163	1
2998	0.58274764	1
2999	0.50451696	1
3000	0.5148323	1
3001	0.59813565	1
3002	0.5126567	1
3004	0.5205038	1
3005	0.52101475	1
3006	0.5114843	1
3007	0.5111324	1
3008	0.503801	1
3009	0.51979625	1
3010	0.5074485	1
3011	0.5320325	1
3012	0.5147153	1
3013	0.51105577	1
3014	0.5785176	1
3015	0.544641	1
3016	0.5600375	1
